"ETL_EM","Cell_A","Cs_ratio","FA_ratio","MA_ratio","Br_ratio","DMSO_DMF","AntiSolvent_Xl","AntiSolvent_bp","AntiSolvent_v","Annealing_t","JV_Voc","JV_Jsc","JV_FF","JV_PCE"
0.000992,0.0893,0.17,0.83,0,0.27,0.111111111111111,2.9,131.7,0.806,100,1.22299999999999,19.5,0.721,17.2
0.000992,0.0893,0.17,0.83,0,0.4,0.111111111111111,2.9,131.7,0.806,100,1.254,17.4,0.697,15.2
0.000992,0.0893,0.17,0.83,0,0.27,0.111111111111111,2.9,131.7,0.806,100,1.22299999999999,19.6,0.725,17.39
3.3e-05,0.1,0,0,1,0,0.428571428571429,2.9,131.7,0.806,100,1.08,21.4,0.72,16.6
3.3e-05,0.1,0,0,1,0,0.428571428571429,2.9,131.7,0.806,100,1.11,23.3,0.78,20.2
3.3e-05,0.1,0,0,1,0,0.142857142857143,0.9,34.6,0.2448,100,1.08,23.26,0.68,17.06
3.3e-05,0.1,0,0,1,0,0.142857142857143,0.9,34.6,0.2448,100,1.01,23.59,0.595,14.18
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.035,23.2,0.7046,16.96
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.068,23.39,0.718,17.94
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.07,23.48,0.714,17.95
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.039,19.21,0.704,14.05
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.073,19.31,0.718,15.04
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,2.7,110.6,0.56,100,1.071,17.2,0.716,13.18
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.3,82.3,2.038,100,1.058,17.59,0.677999999999999,12.62
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.7,77.1,0.423,100,1.049,17.82,0.685999999999999,12.82
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.085,19.35,0.716,15.03
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.099,19.59,0.721,15.52
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.105,20.54,0.728,16.54
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.101,20.1,0.717,15.86
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.082,18.18,0.693,13.61
3.3e-05,0.06,0.05,0.79,0.16,0.16,0.25,0.9,34.6,0.2448,100,1.115,21.1,0.739,17.38
3.3e-05,0.06,0,0.83,0.17,0.17,0.25,0.9,34.6,0.2448,100,1.07,19.92,0.689,14.68
0.000992,0.1,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.08,23.31,0.79,19.7
0.000992,0.1,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.06,20.25,0.77,16.6
3.3e-05,0.09,0,0,1,0,0.111111111111111,2.9,131.7,0.806,100,1.07,21.6,0.718,16.6
3.3e-05,0.09,0,0,1,0,0.111111111111111,2.9,131.7,0.806,100,1.09,21.1,0.682,15.7
3.3e-05,0.1,0.17,0.83,0,0.4,0.285714285714286,2.9,131.7,0.806,100,1.2,18.11,0.76,16.57
3.3e-05,0.1,0.17,0.83,0,0.4,0.285714285714286,2.9,131.7,0.806,100,1.17,18.86,0.74,16.34
0.000992,0.1,0,0,1,0,0.111111111111111,0.9,34.6,0.2448,100,1.134,23.05,0.778,20.31
0.000992,0.1,0,0,1,0,0.111111111111111,0.9,34.6,0.2448,100,1.035,22.1,0.736,17.91
3.3e-05,0.07,0,0,1,0,0.428571428571429,2.9,131.7,0.806,100,1.06,22.71,0.66,15.9
3.3e-05,0.07,0,0,1,0,0.428571428571429,2.9,131.7,0.806,100,1.11,22.77,0.7,17.7
3.3e-05,0.07,0,0,1,0,0.428571428571429,2.9,131.7,0.806,100,1.12,22.86,0.71,18.3
3.3e-05,0.1,0.05,0.79,0.16,0,0.25,2.9,131.7,0.806,100,1.14,22.49,0.74,19.1
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.12,22.6,0.74,18.3
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.135,22.1,0.71,17.8
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.195,22.2,0.73,19.4
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,110,1.128,21.8,0.71,17.5
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,110,1.15,22,0.728,18.6
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,110,1.156,22.2,0.754,19.3
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,110,1.144,22,0.744,18.8
0.000992,0.11,0.05,0.83,0.12,0.13,0.25,2.9,131.7,0.806,100,1.14,23.12,0.728,19.2
3.3e-05,0.15,0,0,1,0,0.428571428571429,2.7,110.6,0.56,100,0.97,20.9,0.72,14.5
3.3e-05,0.15,0,0,1,0,0.428571428571429,2.7,110.6,0.56,100,0.97,22.4,0.72,15.5
0.000992,0.08567,0,0,1,0,0.111111111111111,0.9,34.6,0.2448,70,1.121,23.21,0.762,19.82
0.000992,0.1,0.05,0.79,0.16,0.17,0.333333333333333,2.9,131.7,0.806,100,1.11,22.91,0.69,18.3
0.000992,0.1,0.05,0.79,0.16,0.17,1,2.9,131.7,0.806,100,1.13,23.3,0.72,19
0.000992,0.1,0.05,0.79,0.16,0.17,1.66666666666667,2.9,131.7,0.806,100,1.15,23.2,0.75,19.8
0.000992,0.1,0.05,0.79,0.16,0.17,2.33333333333333,2.9,131.7,0.806,100,1.12,23.1,0.7,18.8
0.000992,0.1,0.05,0.79,0.16,0.17,1.66666666666667,2.9,131.7,0.806,100,1.16,23.13,0.79,21.2
0.000992,0.1,0,1,0,0,0.125,2.9,131.7,0.806,100,1.011,23.63,0.635,15.16
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.047,22.98,0.713,17.5
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.085,23.03,0.775,19.37
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.11,24.01,0.797999999999999,21.26
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.052,22.16,0.759,17.66
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.112,23.48,0.787,20.55
0.000992,0.1,0,0.95,0.05,0.05,0.125,2.9,131.7,0.806,100,1.122,24.47,0.82,22.51
0.000992,0.1,0,0.9,0.1,0.1,0.125,2.9,131.7,0.806,100,1.139,23.45,0.795,21.23
0.000992,0.1,0,0.85,0.15,0.15,0.125,2.9,131.7,0.806,100,1.152,22.8,0.784,20.59
0.000992,0.09,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1,23.4,0.72,16.9
3.3e-05,0.125,0.05,0.79,0.16,0.17,0.176470588235294,0.7,77.1,0.423,105,1.11,21.86,0.7,17.02
3.3e-05,0.125,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,105,1.13,22.7,0.75,19.23
3.3e-05,0.125,0.05,0.79,0.16,0.17,10,0.7,77.1,0.423,105,1.12,22.06,0.73,18.12
3.3e-05,0.125,0.05,0.79,0.16,0.17,9,0.7,77.1,0.423,105,0.99,21.61,0.63,13.53
0.000992,0.15,0,0,1,0,0.25,2.9,131.7,0.806,100,1.11,22.15,0.75,18.52
3.3e-05,0.0725,0,0,1,0,0.25,2.9,131.7,0.806,100,1.08,23.46,0.75,18.94
3.3e-05,0.0725,0,0,1,0,0.25,2.9,131.7,0.806,100,1.1,24.04,0.76,20.14
3.3e-05,0.0725,0,0,1,0,0.25,2.9,131.7,0.806,100,1.06,22.91,0.72,17.46
3.3e-05,0.09,0,0,1,0,0.25,2.7,110.6,0.56,100,1.08,22.71,0.712,17.46
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.11,23.42,0.752,19.53
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.14,24.1,0.7756,21.31
0.000992,0.1,0.1,0.75,0.15,0.12,0.25,2.9,131.7,0.806,120,1.097,23.21,0.746,18.99
0.000992,0.1,0.1,0.75,0.15,0.12,0.25,2.9,131.7,0.806,120,1.084,22.66,0.821,20.16
0.000992,0.1,0,0.83,0.17,0.124,0.25,2.9,131.7,0.806,120,1.103,21.96,0.627,15.2
0.000992,0.1,0,0.83,0.17,0.17,0.25,2.9,131.7,0.806,100,1.14,22.82,0.735,19.11
0.000992,0.1,0,0.83,0.17,0.17,0.25,2.9,131.7,0.806,100,1.14,22.69,0.737,19.06
0.000992,0.1,0.1,0.75,0.15,0.117,0.25,2.9,131.7,0.806,100,1.14,22.81,0.760999999999999,19.79
0.000992,0.1,0.1,0.75,0.15,0.117,0.25,2.9,131.7,0.806,100,1.14,22.78,0.755,19.61
0.000992,0.1,0.1,0.75,0.15,0.117,0.25,2.9,131.7,0.806,100,1.13,22.75,0.754,19.38
0.000992,0.1,0.1,0.75,0.15,0.117,0.25,2.9,131.7,0.806,100,1.12,22.88,0.748,19.17
0.000992,0.1,0,0.83,0.17,0.17,0.25,2.9,131.7,0.806,100,1.14,22.5,0.72,18.5
0.000992,0.1,0,0.83,0.17,0.17,0.25,2.9,131.7,0.806,100,1.12,22.5,0.71,18
0.000992,0.1,0.1,0.75,0.15,0.116,0.25,2.9,131.7,0.806,100,1.14,22.6,0.75,19.5
0.000992,0.1,0.1,0.75,0.15,0.116,0.25,2.9,131.7,0.806,100,1.117,22,0.74,18.2
0.000992,0.1,0.1,0.75,0.15,0.116,0.25,2.9,131.7,0.806,100,1.125,22.5,0.73,18.5
0.000992,0.0925,0.17,0.83,0,0.17,0.25,2.1,153.7,1.52,100,1.09,21.9,0.73,17.6
0.000992,0.0925,0.17,0.83,0,0.17,0.25,2.1,153.7,1.52,100,1.13,21.7,0.75,17.8
0.000992,0.06,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.11,23.5,0.778,20.3
0.000992,0.06,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.1,23.2,0.775,19.8
0.000992,0.06,0,0,1,0,0.25,2.7,110.6,0.56,100,1.04,22.8,0.774,18.7
0.000992,0.06,0,0,1,0,0.25,2.7,110.6,0.56,100,1.05,21.9,0.758,17.5
0.000992,0.06,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.09,22.5,0.763,18.7
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.12,22.14,0.745,18.59
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.14,22.63,0.765999999999999,19.74
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.15,22.66,0.785,20.47
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.14,22.62,0.777,20.06
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.14,22.45,0.755,19.41
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.128,22.01,0.736,18.31
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.15,22.38,0.775999999999999,20.11
0.000992,0.1,0.05,0.79,0.16,0.17,0.428571428571429,2.9,131.7,0.806,100,1.077,22.37,0.716,17.24
0.000992,0.1,0.05,0.79,0.16,0.17,0.428571428571429,2.9,131.7,0.806,100,1.075,23.57,0.699,17.71
0.000992,0.1,0.05,0.79,0.16,0.17,0.428571428571429,2.9,131.7,0.806,100,1.09,24.17,0.734,19.36
0.000992,0.16,0.05,0.86,0.09,0.1,0.25,2.9,131.7,0.806,100,1.12,23.9,0.77,20.7
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.12,23.39,0.67,17.55
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.12,23.41,0.74,19.4
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.15,23.38,0.75,20.16
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.14,23.3,0.74,19.66
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.11,23.25,0.65,16.85
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.12,23.29,0.72,18.81
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.13,23.29,0.73,19.28
0.000992,0.16,0,0.83,0.17,0.17,0.2,2.9,131.7,0.806,100,1.12,23.3,0.71,18.53
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.109,21.95,0.741,18.04
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.11599999999999,22.5,0.76,19.08
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.12,23.19,0.792999999999999,20.61
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.117,22.35,0.770999999999999,19.26
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.104,21.57,0.732,17.43
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.11,22.03,0.749,18.33
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.114,22.68,0.785,19.83
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,150,1.11,21.97,0.760999999999999,18.57
3.3e-05,0.09,0.17,0.83,0,0.17,0.25,0.9,34.6,0.2448,70,1.14,21.9,0.743,18.5
3.3e-05,0.09,0.17,0.83,0,0.17,0.25,0.9,34.6,0.2448,70,1.09,21,0.662999999999999,15.2
3.3e-05,0.09,0.17,0.83,0,0.17,0.25,0.9,34.6,0.2448,70,1.1,20.6,0.655,14.9
3.3e-05,0.1,0,0,1,0,0.111111111111111,0.9,34.6,0.2448,100,1.1,21.42,0.68,16.03
0.000992,0.1,0.1,0.75,0.15,0.166,0.25,2.9,131.7,0.806,100,1.06,19.4,0.72,14.8
0.000992,0.1,0.1,0.75,0.15,0.166,0.25,2.9,131.7,0.806,100,1.06,19.1,0.72,14.6
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.12,21.74,0.764,18.59
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.12,22.74,0.7658,19.45
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.13,23.04,0.7691,20.08
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.14,22.82,0.7531,19.54
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.114,23.01,0.7772,20.35
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.11,22.84,0.7663,19.51
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.14,23.01,0.7772,20.35
0.000992,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.11,22.53,0.755,18.81
0.000992,0.088,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.07,22.86,0.701,17.2
3.3e-05,0.09,0,0.75,0.25,0.166,0.25,2.9,131.7,0.806,100,1.08,21.8,0.72,17
3.3e-05,0.06,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.02,23.01,0.7,16.52
0.000992,0.102,0,0.8,0.2,0.2,0.25,2.9,131.7,0.806,100,1.107,22.29,0.758,18.7
0.000992,0.102,0,0.8,0.2,0.2,0.25,2.9,131.7,0.806,100,1.114,22.68,0.779,19.68
0.000992,0.102,0,0.8,0.2,0.2,0.25,2.9,131.7,0.806,100,1.089,22.31,0.753,18.3
0.000992,0.09,0.05,0.76,0.19,0.2,0.25,2.9,131.7,0.806,100,1.1,23,0.775999999999999,19.63
0.000992,0.09,0.05,0.76,0.19,0.2,0.25,2.9,131.7,0.806,100,1.14,23.2,0.788,20.91
0.000992,0.09,0.05,0.76,0.19,0.2,0.25,2.9,131.7,0.806,100,1.16,23.6,0.784,20.32
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.09,21.65,0.774,18.32
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.11,21.25,0.792,18.68
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.12,21.51,0.792999999999999,19.03
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.13,21.84,0.790999999999999,19.46
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.13,21.96,0.794,19.75
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.14,22.2,0.792,20.13
0.000992,0.09,0.05,0.78,0.16,0.166,0.25,2.9,131.7,0.806,100,1.12,21.86,0.784,19.15
3.3e-05,0.15,0,0,1,0,0.111111111111111,2.7,110.6,0.56,100,1.053,22.9,0.755,18.2
3.3e-05,0.15,0,0,1,0,0.111111111111111,2.7,110.6,0.56,100,1.037,22.3,0.727,16.9
3.3e-05,0.15,0,0,1,0,0.111111111111111,2.7,110.6,0.56,100,1.046,22.9,0.735,17.6
0.000992,0.16,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,120,1.09,22.76,0.773,19.17
0.000992,0.16,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,120,1.081,22.23,0.732,17.59
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.033,22.21,0.754,17.3
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.139,23.01,0.7402,19.4
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.13,23.01,0.7857,20.5
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.101,23.09,0.7091,18
0.000992,0.16,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.142,23.45,0.758,20.34
0.000992,0.16,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.169,23.91,0.765,21.4
3.3e-05,0.16,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.125,22.85,0.752,19.33
3.3e-05,0.049,0.2,0.8,0,0.25,0.25,2.9,131.7,0.806,100,1.17,20.4,0.773,18.5
3.3e-05,0.049,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.22,21.2,0.805,20.8
3.3e-05,0.049,0.17,0.83,0,0.4,0.25,2.9,131.7,0.806,100,1.22,18.7,0.755999999999999,17.2
3.3e-05,0.049,0.12,0.83,0.05,0.4,0.25,2.9,131.7,0.806,100,1.25,19,0.815,19.3
0.000992,0.24,0,0.83,0.17,0.13,0.25,2.9,131.7,0.806,100,1.05,23.03,0.754,18.22
3.3e-05,0.24,0,0.83,0.17,0.13,0.25,2.9,131.7,0.806,100,1.02,24.05,0.761,18.67
0.000992,0.24,0,0,1,0,0.25,2.9,131.7,0.806,100,0.97,21.98,0.564,12.08
3.3e-05,0.24,0,0.83,0.17,0.13,0.25,2.9,131.7,0.806,100,1.01,22.49,0.775,17.65
3.3e-05,0.09,0,0,1,0,0.5,2.9,131.7,0.806,100,1.09,18.77,0.7,14.38
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.06,22.67,0.78,18.7
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.08,21.58,0.76,17.7
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,0.98,22.3,0.74,16.2
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.02,22.5,0.73,16.8
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.06,22.5,0.72,17.2
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.04,22.5,0.74,17.3
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.07,23.2,0.77,19.1
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.07,23.7,0.78,19.8
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.09,22.9,0.76,19
3.3e-05,0.066,0,0,1,0,0.0909090909090909,2.9,131.7,0.806,100,1.06,22.3,0.77,18.2
3.3e-05,0.59,0,0,1,0,0.121951219512195,0.9,34.6,0.2448,100,1.067,22.77,0.733,17.83
3.3e-05,0.59,0.1,0.75,0.15,0.17,0.25,2.9,131.7,0.806,100,1.132,21.77,0.760999999999999,18.76
3.3e-05,0.012,0,0,1,0,0.25,2.9,131.7,0.806,100,1.13,22.79,0.640999999999999,16.52
3.3e-05,0.012,0,0,1,0,0.25,2.9,131.7,0.806,100,1.12,22.33,0.689,17.23
3.3e-05,0.012,0,0,1,0,0.121951219512195,0.9,34.6,0.2448,100,1.13,22.69,0.722,18.54
0.000992,0.1,0.1,0.75,0.15,0.17,0.25,2.9,131.7,0.806,100,1.11,23.55,0.71,18.56
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.06,21.45,0.7,15.93
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.05,22.05,0.7,16.29
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.07,22.8,0.72,17.66
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.06,22.28,0.71,16.86
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.06,22.02,0.71,16.59
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.06,21.68,0.71,16.2
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.05,21.97,0.72,16.57
3.3e-05,0.06,0.1,0.75,0.15,0.153,0.25,2.9,131.7,0.806,100,1.06,22.63,0.73,17.53
