ETL_EM,Cell_A,Cs_ratio,FA_ratio,MA_ratio,Br_ratio,DMSO_DMF,AntiSolvent_Xl,AntiSolvent_bp,AntiSolvent_v,Annealing_t,JV_Voc,JV_Jsc,JV_FF,JV_PCE
3.3e-05,0.09,0,0,1,0,0.25,2.9,131.7,0.806,100,1.05,20.68,0.7,15.33
3.3e-05,0.10284131519705057,0,0.014603569806039333,1,0,0.25,2.9,101.62136533505165,0.806,100,1.08,21.04,0.74,17.05
3.3e-05,0.09,0.05,0.79,0.16,0.17,0.4208263803523812,2.9,131.7,0.806,100,1.03,20.8,0.746,16.1
0.000992,0.10744841685962676,0.05,0.79,0.16,0.17,0.096366154,2.126935204993248,112.71213948746885,0.806,120.55982275350827,1.05,21.8,0.767,17.5
0.000992,0.16,0.05,0.81,0.14,0.15,0.25,0.7,77.1,0.42299999999999993,120,1.097,22.26,0.75,18.32
0.000992,0.16,0.05,0.7892653490103483,0.14,0.15,0.090912427,0.7,77.1,0.5965073242139518,120.83457453788807,1.092,22.21,0.755,18.07
0.000992,0.1,0,0.83,0.17,0.17,0.093430904,2.198212253753901,110.20674842896867,0.7002158056983948,140,1.18,20.04,0.759,19.63
3.3e-05,0.09,0,0.7576981015236377,0.15,0,0.25,2.9,131.7,0.806,150,1.03,24.19,0.726,18.3
3.827243614196778e-05,0.09,0,0.85,0.15,0,0.25,2.9,105.92474074645494,0.806,150,1.05,25.4,0.771,20.56
0.000992,0.1,0,0,1,0.035958433,0.11350022750694608,2.9,149.9431283264159,0.806,100,1.02,22.5,0.752,17.6
0.00047933,0.1,0.011265793146997691,0.81,0.14,0.15,0.18846909844960474,2.9,131.7,0.806,120,1.13,22.58,0.733,18.7
3.3e-05,0.16,0,0,1,0,0.111111111,2.1481646289879683,131.7,0.806,100,1.01,21.8,0.668,14.7
3.3e-05,0.16,0,0,1,0,0.111111111,2.9,131.7,0.806,100,1.02,22.3,0.76,17.3
0.000992,0.10542233876600861,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.051,20.1,0.75,15.9
0.000992,0.16,0.05,0.7678262521013021,0.16,0.17,0.25,2.1872635261442066,111.73374596628969,0.806,100,1.091,20.6,0.76,17
0.000992,0.17,0.05,0.79,0.16,0.17771783288374543,0.092994671,2.0765169524483684,131.7,0.806,118.93899959701824,1.137,21.83,0.749,18.57
0.000889147,0.17,0.05,0.79,0.16,0.17,0.25,2.109182407967091,131.7,0.806,100,1.141,22.07,0.748,18.84
0.000992,0.17,0.05,0.7679979136499165,0.16,0.17,0.25,2.9,131.7,0.806,100,1.143,21.86,0.781,19.52
0.000892059,0.17,0.05,0.79,0.1681638551544249,0.17478647752857207,0.25,2.9,131.7,0.8950951729744078,100,1.141,21.92,0.787,19.68
0.000992,0.17,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.153,22.31,0.791,20.33
0.000992,0.10524921975597738,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.7840668348340989,121.51423796246632,1.158,22.39,0.793,20.56
0.000992,0.10601295881545543,0.05,0.79,0.165790098,0.17,0.25,2.0136903136072757,131.7,0.806,120.88970764260623,1.145,21.31,0.779,19.02
0.000992,0.17,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,100,1.145,21.36,0.784,19.17
0.000992,0.11222333199441432,0,1,0,0,0.25,2.2061261143833995,131.7,0.882825759,100,1.103,23.23,0.765,19.52
0.000992,0.17,0,1,0,0,0.25,2.9,131.7,0.806,100,1.117,23.13,0.771,19.92
0.000992,0.17,0,1,0,0,0.096832226,2.9,100.71354211051417,0.806,118.52317732651574,1.137,23.83,0.798,21.64
0.000992,0.17,0.003770889,1,0,0,0.25,2.9,131.7,0.9117748936959208,100,1.139,23.68,0.814,21.95
0.000992,0.09,4.4226867556571965e-05,0,1,0,0.142857143,0.9000000000000001,34.6,0.2448,100,1.04,21.4,0.75,16.7
0.000992,0.1065551055420935,0,0,1,0,0.142857143,0.9000000000000001,125.75058567762827,0.2448,100,1.04,21.4,0.75,16.7
0.000992,0.09,0,0,1,0.084180215,0.142857143,0.9000000000000001,143.56592608986276,0.2448,100,1.05,22.2,0.763,17.81
3.3e-05,0.07,0.010931618035197259,0.855,0.095,0.145,0.6865660457883214,2.9,109.5499711726874,0.806,100,1.02,21.22,0.711,15.4
3.3e-05,0.09,0.15,0.85,0,0,0.25,2.9,131.7,0.806,117.64680545975179,1,24,0.715,17.2
0.000992,0.125,0.008951196,0.7909689706709384,0.2337553752517998,0.16000000000000003,0.25,2.9,131.7,0.806,100,1.05,20.5,0.646,14.22
0.000992,0.125,0,0.83,0.17,0.16000000000000003,0.093433499,2.9,131.7,0.806,120.41236443755938,1.09,21.5,0.705,16.73
3.3e-05,0.09,0,0,1,0,0.25,2.9,131.7,0.806,100,1.01,22.96,0.74,17.25
6.3115385055542e-05,0.0893,0.17,0.83,0,0.27,0.111111111,2.9,131.7,0.806,100,1.244,19.5,0.767,18.6
0.000992,0.0893,0.17,0.83,0,0.4,0.096455022,2.9,105.2911911343354,0.806,100,1.284,17.8,0.722,16.51
0.000992,0.0893,0.17,0.83,0,0.5,0.09583943,2.9,114.86335156598258,0.806,100,1.296,16.2,0.715,15.01
3.4268062591552734e-05,0.10934307953757047,0.17,0.83,0,0.6,0.111111111,2.9,110.9132464736694,0.806,100,1.312,15,0.729,14.35
0.000992,0.0893,0.17,0.83,0,0.27,0.111111111,2.2110714122641086,131.7,0.806,115.24681726817053,1.223,19.5,0.721,17.2
0.000992,0.0893,0.066672933,0.83,0,0.4,0.111111111,2.9,131.7,0.5721195179069638,127.2571514880605,1.254,17.4,0.697,15.2
0.000992,0.11008835256931185,0.17,0.83,0,0.27,0.094305641,2.9,131.7,0.806,100,1.223,19.6,0.725,17.39
3.3e-05,0.1,0,0.026385423,1,0.046372574369251726,0.428571429,2.2116444932544828,106.36109674625064,0.6477429504835904,100,1.08,21.4,0.72,16.6
3.3e-05,0.1,0,0,1,0,0.428571429,2.9,131.7,0.7253765390516818,121.27149208442017,1.11,23.3,0.78,20.2
3.3e-05,0.1,0,0.060676039336562154,1,0,0.142857143,0.9000000000000001,34.6,0.2448,121.23181744443494,1.08,23.26,0.68,17.06
0.000988955,0.1,0.000455191,0.080319515,1,0,0.142857143,0.9000000000000001,34.6,0.2448,119.25607962018765,1.01,23.59,0.595,14.18
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.035,23.2,0.7046,16.96
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.181588559852839,110.6,0.56,100,1.068,23.39,0.718,17.94
3.3e-05,0.15,0,0.85,0.15,0.15,0.25,2.1872025326886178,110.6,0.56,100,1.07,23.48,0.714,17.95
3.3e-05,0.06,0.05,0.79,0.16,0.16000000000000003,0.25,2.9,131.7,0.806,100,1.039,19.21,0.704,14.05
3.3e-05,0.06,0.05,0.79,0.157432416,0.16000000000000003,0.25,0.9000000000000001,34.6,0.2448,100,1.073,19.31,0.718,15.04
3.3e-05,0.06,0.05,0.79,0.16,0.16000000000000003,0.225050742,2.7,110.6,0.56,100,1.071,17.2,0.716,13.18
0.00010951,0.06,0.05,0.79,0.16,0.16000000000000003,0.25,2.062037685448945,82.3,2.038,100,1.058,17.59,0.678,12.62
3.3e-05,0.06,0.05,0.79,0.16,0.17701371608102323,0.13267697570983014,0.7,77.1,0.42299999999999993,100,1.049,17.82,0.686,12.82
3.3e-05,0.06,0.05,0.79,0.16,0.16000000000000003,0.25,0.9000000000000001,118.36830510498041,0.2448,100,1.085,19.35,0.716,15.03
0.000789236,0.06,0.05,0.79,0.16,0.16000000000000003,0.25,0.9000000000000001,34.6,0.2448,100,1.099,19.59,0.721,15.52
3.3e-05,0.06,0.05,0.79,0.16,0.16000000000000003,0.25,0.9000000000000001,34.6,0.2448,100,1.105,20.54,0.728,16.54
0.000551934,0.06,0.05,0.79,0.1413246018308997,0.16000000000000003,0.25,0.9000000000000001,34.6,0.4586321290599704,100,1.101,20.1,0.717,15.86
3.3e-05,0.06,0.05,0.79,0.16,0.16466730859422685,0.25,0.9000000000000001,34.6,0.2448,100,1.082,18.18,0.693,13.61
3.3e-05,0.06,0.05,0.79,0.15174815332347152,0.16000000000000003,0.25,0.9000000000000001,34.6,0.2448,100,1.115,21.1,0.739,17.38
3.3e-05,0.06,0,0.8032135054870247,0.17,0.17,0.25,0.9000000000000001,34.6,0.39703388785564897,100,1.07,19.92,0.689,14.68
0.000992,0.1,0,0.8365288993484973,0.15,0.15,0.25,2.1099764494179487,131.7,0.806,100,1.08,23.31,0.79,19.7
0.000992,0.1,0.013229144199818374,0.85,0.15,0.15,0.094785335,2.9,131.7,0.806,100,1.06,20.25,0.77,16.6
3.3e-05,0.10112524932467937,0,0,1,0,0.111111111,2.9,131.7,0.806,123.5936121714642,1.07,21.6,0.718,16.6
3.3e-05,0.10235032901367544,3.0297192424535752e-05,0,1,0,0.111111111,2.9,103.16803396099496,0.8066075445098877,100,1.09,21.1,0.682,15.7
3.3e-05,0.1,0.17,0.83,0,0.4,0.285714286,2.9,131.7,0.806,100,1.2,18.11,0.76,16.57
3.3e-05,0.1,0.17,0.83,0,0.15681434183356166,0.285714286,2.9,131.7,0.806,100,1.17,18.86,0.74,16.34
0.000880299,0.10461944552645086,0,0,1,0,0.2122345662272005,2.2593650326172114,34.6,0.5455897920900286,122.12941810163372,1.134,23.05,0.778,20.31
0.000992,0.1,4.503153428435326e-05,0,1,0,0.092124799,0.9000000000000001,34.6,0.2448,100,1.035,22.1,0.736,17.91
3.3e-05,0.07,0,0.048553009,1,0,0.428571429,2.160552094046116,131.7,0.806,100,1.06,22.71,0.66,15.9
3.3e-05,0.10397892241510748,0,0,1,0,0.428571429,2.9,124.79570375714093,0.8317071306030751,100,1.11,22.77,0.7,17.7
3.3e-05,0.07,0,0,1,0,0.428571429,2.9,131.7,0.806,100,1.12,22.86,0.71,18.3
3.3e-05,0.1,0.05,0.79,0.17823794426521658,0.18125429560118914,0.7358218053962636,2.9,131.7,0.806,100,1.14,22.49,0.74,19.1
0.000992,0.1,0.010189751075148584,0.81,0.14,0.15560303634220363,0.25,2.9,131.7,0.806,100,1.12,22.6,0.74,18.3
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,100,1.135,22.1,0.71,17.8
0.000992,0.1,0.05,0.7728549818004369,0.14,0.15,0.25,2.9,105.13987069944824,0.806,100,1.195,22.2,0.73,19.4
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.0829835462015867,131.7,0.806,110,1.128,21.8,0.71,17.5
3.3e-05,0.1,0.004770648,0.44684073309516903,0.4731876217581629,0.094906083,1.0288028580105761,2.9,131.7,0.806,110,1.15,22,0.728,18.6
3.3e-05,0.1047294493073523,0.010428147004365921,0.81,0.14,0.15,0.25,2.1035211209467652,131.7,0.7762205660702884,110,1.156,22.2,0.754,19.3
3.3e-05,0.1,0.05,0.7681860857016444,0.14,0.15,0.25,2.9,131.7,0.7899915389124156,110,1.144,22,0.744,18.8
0.000709122,0.11,0.05,0.7718703120840787,0.12,0.13,0.24744134526557723,2.9,131.7,0.806,100,1.14,23.12,0.728,19.2
3.3e-05,0.15,3.444569644331932e-05,0,1,0,0.428571429,2.7,110.6,0.56,100,0.97,20.9,0.72,14.5
3.3e-05,0.10148259796777367,0,0,1,0,0.428571429,2.7,110.6,0.56,100,0.97,22.4,0.72,15.5
0.000992,0.08567,0,0,1,0,0.111111111,0.9000000000000001,34.6,0.2448,70,1.121,23.21,0.762,19.82
0.000992,0.1,0.05,0.79,0.16,0.17,0.333333333,2.157172831300855,131.7,0.806,100,1.11,22.91,0.69,18.3
0.000992,0.10733545024591684,0.05,0.79,0.16,0.17,1,2.1397576708705426,131.7,0.806,100,1.13,23.3,0.72,19
0.000764199,0.1,0.05,0.79,0.16,0.17,0.14226794450710178,2.1245241127725842,131.7,0.806,100,1.15,23.2,0.75,19.8
0.000992,0.1,0.05,0.79,0.16,0.17,2.333333333,2.9,131.7,0.806,100,1.12,23.1,0.7,18.8
0.000992,0.1,0.05,0.79,0.16,0.17,0.094579057,2.9,131.7,0.806,122.03537806476054,1.16,23.13,0.79,21.2
0.000992,0.1,0.002005152,0.9058957814213037,0,0,0.125,2.9,131.7,0.806,100,1.011,23.63,0.635,15.16
0.000992,0.1,0,0.975,0.025,0.025,0.125,2.193025074174643,131.7,0.806,100,1.047,22.98,0.713,17.5
0.000992,0.1,0.010160526771694423,0.975,0.1516067411623299,0.1458710002208948,0.125,2.9,131.7,0.806,100,1.085,23.03,0.775,19.37
0.00036363,0.10854873028099536,0,0.975,0.025,0.025,0.125,2.9,131.7,0.806,100,1.11,24.01,0.798,21.26
4.8384807586669924e-05,0.1,0.005081935,0.975,0.025,0.025,0.125,2.2336383471015693,106.23161256852771,0.7425099692333043,100,1.052,22.16,0.759,17.66
0.000992,0.1,0,0.975,0.025,0.11826365631139278,0.125,2.9,131.7,0.806,100,1.112,23.48,0.787,20.55
0.000992,0.1,0,0.95,0.10111368873146176,0.05,0.099990295,2.9,131.7,0.806,100,1.122,24.47,0.82,22.51
0.00059642,0.1,0,0.9,0.1,0.1,0.125,2.9,131.7,0.806,100,1.139,23.45,0.795,21.23
0.000992,0.10826741619613767,0,0.85,0.15,0.15,0.125,2.9,131.7,0.806,100,1.152,22.8,0.784,20.59
0.000992,0.09,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,119.90507228248474,1,23.4,0.72,16.9
3.3e-05,0.125,0.05,0.79,0.16,0.17,0.12764521182220806,0.7,77.1,0.42299999999999993,105,1.11,21.86,0.7,17.02
3.3e-05,0.125,0.05,0.79,0.16,0.17297725300708414,0.15691175909561134,0.7,77.1,0.42299999999999993,105,1.13,22.7,0.75,19.23
3.3e-05,0.125,0.027738757543802263,0.79,0.16,0.17,10,0.7,77.1,0.42299999999999993,105,1.12,22.06,0.73,18.12
3.3e-05,0.125,0.022920311849445107,0.79,0.16,0.17,9,0.7,77.1,0.42299999999999993,105,0.99,21.61,0.63,13.53
0.000992,0.15,0,0,1,0,0.25,2.1607786871476176,131.7,0.806,100,1.11,22.15,0.75,18.52
3.3e-05,0.0725,4.066249197721482e-05,0,1,0,0.25,2.9,131.7,0.7537387567736507,100,1.08,23.46,0.75,18.94
3.3e-05,0.0725,0,0,1,0,0.5650648728479024,2.9,131.7,0.806,100,1.1,24.04,0.76,20.14
0.000806693,0.0725,0,0,1,0,0.2596263612185278,2.9,131.7,0.806,100,1.06,22.91,0.72,17.46
3.3e-05,0.09,0,0,1,0,0.25,2.7,110.6,0.56,122.3631726189513,1.08,22.71,0.712,17.46
3.3e-05,0.1,0.05,0.7594769443211555,0.14,0.15,0.25,2.9,131.7,0.806,100,1.11,23.42,0.752,19.53
3.3e-05,0.1,0.05,0.81,0.153342818,0.15,0.25,2.9,131.7,0.806,100,1.14,24.1,0.7756,21.31
0.000992,0.1,0.1,0.75,0.15,0.12,0.25,2.062723580192268,131.7,0.806,119.09248275050408,1.097,23.21,0.746,18.99
0.000992,0.1,0.008557672,0.75,0.15,0.12,0.25,2.9,131.7,0.6435648753597737,120,1.084,22.66,0.821,20.16
0.000992,0.1,0,0.83,0.14576100978025794,0.124,0.25,2.245390772118151,131.7,0.8052390335207285,118.04451566671702,1.103,21.96,0.627,15.2
0.000690602,0.1,0,0.83,0.17,0.17,0.25,2.1055065464391114,131.7,0.806,121.1226944520936,1.14,22.82,0.735,19.11
0.000992,0.1,0,0.83,0.17,0.14654985057258607,0.10063215787684383,2.9,115.30238385607439,0.806,100,1.14,22.69,0.737,19.06
0.000992,0.1,0.006982427,0.75,0.15,0.11699999999999999,0.095015614,2.9,131.7,0.806,100,1.14,22.81,0.761,19.79
0.000992,0.10759500818055867,0.1,0.75,0.15,0.11699999999999999,0.097036558,2.9,131.7,1.008283245180756,100,1.14,22.78,0.755,19.61
0.000992,0.1,0.1,0.75,0.15,0.11699999999999999,0.25,2.9,131.7,0.806,118.21399551488193,1.13,22.75,0.754,19.38
0.000992,0.1,0.1,0.8007005711503624,0.15,0.11699999999999999,0.25,2.9,131.7,0.806,100,1.12,22.88,0.748,19.17
0.000992,0.10712705285453795,0,0.83,0.17,0.17,0.25,2.9,131.7,0.6990798468874098,100,1.14,22.5,0.72,18.5
0.000992,0.1,0,0.83,0.17,0.17,0.093506799,2.9,131.7,0.806,100,1.12,22.5,0.71,18
0.000362692,0.1,0.1,0.7952298725682496,0.15,0.116,0.25,2.061619099755049,131.7,0.806,118.9278303,1.14,22.6,0.75,19.5
0.000992,0.1,0.1,0.75,0.15,0.116,0.10310101095874272,2.9,106.46505323191809,0.8390976035173238,100,1.117,22,0.74,18.2
0.000992,0.1,0.005891704,0.8162072118324637,0.1971553151437044,0.116,0.25,2.9,131.7,0.9365681015226246,100,1.125,22.5,0.73,18.5
0.000992,0.0925,0.17,0.83,0,0.17,0.25,2.0999999999999996,153.7,1.52,100,1.09,21.9,0.73,17.6
0.000992,0.0925,0.17,0.83,0,0.17,0.25,2.0999999999999996,153.7,1.52,100,1.13,21.7,0.75,17.8
0.000992,0.06,0,0.8357299578909874,0.15,0.15,0.25,2.7,110.6,0.56,100,1.11,23.5,0.778,20.3
