"ETL_EM","Cell_A","Cs_ratio","FA_ratio","MA_ratio","Br_ratio","DMSO_DMF","AntiSolvent_Xl","AntiSolvent_bp","AntiSolvent_v","Annealing_t","JV_Voc","JV_Jsc","JV_FF","JV_PCE"
3.3e-05,0.1,0.07,0.81,0.12,0.127,0.25,2.9,131.7,0.806,100,1.12,21.7,0.713,17.4
3.3e-05,0.1,0.07,0.81,0.12,0.127,0.25,2.9,131.7,0.806,100,1.15,22,0.763,19.3
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.1,22.1,0.752,18.3
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.12,22.5,0.77,19.4
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.12,22.5,0.77,19.4
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.12,22.5,0.77,19.4
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.12,22.5,0.77,19.4
3.3e-05,0.1,0,0.83,0.17,0.166,0.25,2.9,131.7,0.806,100,1.12,22.5,0.77,19.4
3.3e-05,0.125,0.05,0.79,0.16,0.166,0.25,2.9,131.7,0.806,100,1.08,22.28,0.715,17.24
3.3e-05,0.125,0.05,0.79,0.16,0.166,0.25,2.9,131.7,0.806,100,1.1,23.39,0.748,19.18
3.3e-05,0.125,0.05,0.79,0.16,0.166,0.25,2.9,131.7,0.806,100,1.07,22.5,0.733,17.69
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.084,21.79,0.719,16.97
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.11,22.2,0.743,18.3
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.115,22.05,0.759,18.65
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.112,22,0.753,18.35
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.112,22.1,0.767,18.9
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.11799999999999,22.38,0.763,19.09
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.12,22.15,0.763,18.9
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.128,22.2,0.765,19.1
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.132,22,0.767,19.1
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.129,22.34,0.767,19.35
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.12,22.3,0.76,18.9
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.12,22.1,0.755,18.6
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.125,21.2,0.73,17
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.125,20.7,0.74,17.5
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.083,22.43,0.736,17.88
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.131,22.81,0.778,20.06
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.155,21.4,0.715,17.8
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.152,21.45,0.72,17.8
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.08,21.5,0.75,17
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.1,21.25,0.77,18
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.13,21,0.76,18
0.000992,0.1,0,0,1,0,0.153846153846154,0.9,34.6,0.2448,100,1.135,20.5,0.76,17.5
0.000992,0.0919,0.017,0.83,0.15,0.17,0.25,2.1,153.7,1.52,100,1.16,23.28,0.78,20.3
0.000992,0.0919,0.017,0.83,0.15,0.17,0.25,2.1,153.7,1.52,100,1.12,22.52,0.75,18.8
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1,20.67,0.75,15.54
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1,20.98,0.72,15.18
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.03,20.96,0.76,16.54
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.02,21.36,0.76,16.68
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.03,22.26,0.76,17.41
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.03,21.31,0.76,16.8
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.01,21.27,0.68,14.49
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,0.98,21.07,0.65,13.49
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,0.99,17.83,0.67,11.91
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.02,21.09,0.74,15.98
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1,21.37,0.74,15.8
0.000992,0.08,0,0,1,0,0.25,0.7,77.1,0.423,100,1.01,20.86,0.72,15.12
0.000992,0.09,0.05,0.81,0.14,0.17,0.25,2.9,131.7,0.806,100,1.09,23.7,0.78,18.1
0.000992,0.09,0.05,0.81,0.14,0.17,0.25,2.9,131.7,0.806,100,1.11,23.4,0.81,19
0.000992,0.09,0.05,0.81,0.14,0.19,0.25,2.1,153.7,1.52,110,1.14,22.09,0.807,20.31
0.000992,0.1,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,120,1.03,21.74,0.723,16.25
0.000992,0.1,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,120,1.13,22.92,0.7805,20.2
3.3e-05,0.12,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,100,1.093,22.86,0.77,19.15
3.3e-05,0.12,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,100,1.081,21.82,0.74,17.47
3.3e-05,0.12,0.05,0.79,0.16,0.17,0.25,0.7,77.1,0.423,100,1.091,22.26,0.76,18.53
3.3e-05,0.16,0,0.85,0.15,0.15,0.25,0.7,77.1,0.423,120,1.035,22.62,0.7,16.39
0.000992,0.16,0,0.85,0.15,0.15,0.25,0.7,77.1,0.423,120,1.09599999999999,21.57,0.739,17.46
3.3e-05,0.16,0,0.85,0.15,0.15,0.25,0.7,77.1,0.423,120,1.086,22.19,0.738,17.78
0.000992,0.1,0,0,1,0,0.25,2.9,131.7,0.806,100,1.05,22.01,0.69,15.98
0.000992,0.1,0,0,1,0,0.25,2.9,131.7,0.806,100,1.07,22.26,0.7,16.59
0.000992,0.1,0,0,1,0,0.25,2.9,131.7,0.806,100,1.1,22.46,0.75,18.54
0.000992,0.1,0.05,0.8,0.15,0.15,0.25,2.7,110.6,0.56,120,1.08,22.1,0.758,18.1
0.000992,0.1,0.05,0.8,0.15,0.15,0.25,2.7,110.6,0.56,120,1.08,23.2,0.774,19.4
0.000992,0.096,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.14,22.7,0.69,18.06
0.000992,0.096,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.16,22.81,0.73,19.23
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,120,1.11,22.1,0.775,19
3.3e-05,0.1,0.05,0.81,0.14,0.15,0.25,2.9,131.7,0.806,120,1.14,22.6,0.778,20.1
0.000992,0.02,0.05,0.79,0.16,0.16,0.25,2.1,153.7,1.52,100,1.04,21.93,0.727,16.66
3.3e-05,0.09,0,0.85,0.15,0,0.25,2.9,131.7,0.806,150,1.09,24,0.758,19.83
3.3e-05,0.09,0,0.85,0.15,0,0.25,2.9,131.7,0.806,150,1.12,24.92,0.785999999999999,21.95
3.3e-05,0.09,0,0.85,0.15,0,0.25,2.9,131.7,0.806,150,1.09,24.44,0.7525,20.11
3.3e-05,0.09,0,0.85,0.15,0,0.25,2.9,131.7,0.806,150,1.1,24.78,0.7683,21.01
3.3e-05,0.06,0,0,1,0,0.142857142857143,2.9,131.7,0.806,100,0.98,20.62,0.65,13.1
0.000992,0.1,0,0,1,0,0.428571428571429,2.9,131.7,0.806,80,1.039,22.83,0.71,16.91
0.000992,0.1,0,0,1,0,0.428571428571429,2.9,131.7,0.806,80,1.083,22.39,0.75,18.36
0.000992,0.1,0,0,1,0,0.428571428571429,2.9,131.7,0.806,80,1.086,22.78,0.77,19.14
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.105,21.29,0.706,16.63
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.065,22.86,0.711,17.3
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.067,22.85,0.696,16.96
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.052,23.94,0.69,17.39
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.091,22.99,0.694,17.42
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.101,21.84,0.703,16.9
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.065,22.51,0.69,16.55
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.097,21.32,0.752,17.6
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.062,22.26,0.733,17.33
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.11,21.89,0.717,17.41
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.104,21.61,0.712,16.98
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.107,21.08,0.705,16.46
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.113,20.73,0.73,16.85
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.104,21.44,0.71,16.81
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.097,22.89,0.682999999999999,17.16
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.12,22.17,0.708,17.58
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.12,21.58,0.708,17.12
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.059,22.9,0.693,16.81
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.10799999999999,20.21,0.708,15.85
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.081,22.65,0.682999999999999,16.72
3.3e-05,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,100,1.092,22.05,0.707,16.99
3.3e-05,0.9,0,0,1,0,0.111111111111111,0.9,34.6,4.21,100,1.09,21.69,0.615,14.54
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,110,1.19,23.43,0.7105,19.81
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,110,1.2,23.68,0.7257,20.62
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,110,1.2,23.45,0.7034,19.79
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,110,1.21,23.18,0.6858,19.23
3.3e-05,0.1,0.05,0.79,0.16,0.17,0.25,2.9,131.7,0.806,110,1.16,22.93,0.702,18.67
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.04,21.7,0.74,16.7
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.06,22,0.77,18
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.08,23.5,0.77,19.6
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.08,22.9,0.74,18.3
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.06,21.9,0.76,17.6
0.000992,0.2,0.05,0.79,0.16,0.16,0.25,2.9,131.7,0.806,100,1.06,22.1,0.74,17.3
3.3e-05,0.1,0,0,1,0,2.33333333333333,2.7,110.6,0.56,95,1.08,22.45,0.72,17.46
3.3e-05,0.1,0,0,1,0,2.33333333333333,2.7,110.6,0.56,95,1.09,22.62,0.75,18.52
3.3e-05,0.1,0,0,1,0,2.33333333333333,2.7,110.6,0.56,95,1.09,23.57,0.782,20.12
0.000992,0.1,0,0.85,0.15,0.15,0.25,2.7,110.6,0.56,50,1.1,21.41,0.614,14.54
0.000992,0.1,0.05,0.81,0.14,0.15,0.25,2.7,110.6,0.56,50,1.13,23.31,0.68,17.97
3.3e-05,0.05,0.15,0.85,0,0.27,0.111111111111111,2.9,131.7,0.806,140,1.12,18.3,0.65,14
3.3e-05,0.05,0.15,0.85,0,0.27,0.111111111111111,2.9,131.7,0.806,140,1.24,19.83,0.737,18.13
0.000992,0.105,0.25,0.75,0,0.2,0.25,2.9,131.7,0.806,100,1.24,19.2,0.74,17.5
0.000992,0.105,0.25,0.75,0,0.2,0.25,2.9,131.7,0.806,100,1.31,19.3,0.78,19.8
0.000992,0.09,0.05,0.8,0.15,0.15,0.25,2.9,131.7,0.806,100,1.1,23.75,0.79,20.72
0.000992,0.1,0,0,1,0,0.25,0.7,77.1,0.423,100,1.03,21.32,0.716,15.77
0.000992,0.1,0,0,1,0,0.25,0.7,77.1,0.423,100,1.03,21.55,0.768,17.07
0.000992,0.1,0,0,1,0,0.25,0.7,77.1,0.423,100,1.07,22.22,0.79,18.83
0.000992,0.1,0,0,1,0,0.25,0.7,77.1,0.423,100,1.05,21.64,0.779,17.66
3.3e-05,0.1,0,0,1,0,0.428571428571429,0.9,131.7,0.806,100,1.07,22.49,0.61,14.7
3.3e-05,0.1,0,0,1,0,0.428571428571429,0.9,131.7,0.806,100,1.02,23.31,0.689,16.4
0.000992,0.16,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.09,23.06,0.68,16.92
0.000992,0.16,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.08,20.01,0.61,13.3
0.000992,0.16,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.17,19.6,0.66,16.44
0.000992,0.16,0,0.85,0.15,0.15,0.25,2.9,131.7,0.806,100,1.14,21.3,0.74,18.4
0.000992,0.1017,0.05,0.95,0,0,0.25,2.9,131.7,0.806,100,1.1,22.79,0.755,18.93
0.000992,0.1017,0.05,0.95,0,0,0.25,2.9,131.7,0.806,100,1.08,22.7,0.735,18.04
0.000992,0.1017,0.05,0.95,0,0,0.25,2.9,131.7,0.806,100,1.11,24.57,0.792,21.6
0.000992,0.1017,0.05,0.95,0,0,0.25,2.9,131.7,0.806,100,1.11,24.55,0.75,20.41
3.3e-05,0.07,0,0,1,0,1.5,2.9,131.7,0.806,100,0.99,22.13,0.712,15.6
3.3e-05,0.07,0,0,1,0,1.5,2.9,131.7,0.806,100,1.02,22.76,0.747,17.41
